,ATSPM_ID,name,latitude,longitude,roadway_name
0,VOL-0139,Dixie Freeway (US 1) & Wayne Ave,29.034201,-80.930641,"N DIXIE FWY, WAYNE AVE"
0,ORL-0158,John Young Parkway at I-4 WB On Ramp,28.509094,-81.419114,S JOHN YOUNG PKWY
0,1725,SR 46 & CR 426 (1st St),28.733369,-81.115142,"1ST ST, SR-46"
0,ORL-0541,Turkey Lake Rd & Woodgreen Dr / Production Plaza,28.475279,-81.474935,"TURKEY LAKE RD, PRODUCTION PLZ, WOODGREEN DR"
0,ORC-0592,McCoy Rd (SR 482) & Gondola Dr,28.451,-81.3594,"GONDOLA DR, MCCOY RD"
0,D5I-7010,US-441 & Hiawassee Rd/Piedmont Wekiwa Rd,28.65436,-81.47005,"PIEDMONT WEKIWA RD, S ORANGE BLOSSOM TRL"
0,2053,Lake Mary Blvd & Palmetto St,28.756364,-81.317453,"S PALMETTO ST, W LAKE MARY BLVD"
0,VOL-0231,Saxon Blvd & Market Place Drive,28.91187,-81.29565,SAXON BLVD
0,VOL-0183,Granada Blvd (SR 40) & Beach St,29.28577,-81.05559,W GRANADA BLVD
0,BRE-0053,Babcock St (SR 507) & CR 516 (Palm Bay Rd),28.0351,-80.6218,"BABCOCK ST NE, PALM BAY RD NE"
0,OSC-1114,Buenaventura Boulevard & Buttonwood Drive,28.338454,-81.360253,"BUTTONWOOD DR, BUENAVENTURA BLVD"
0,BRE-0249,Eau Gallie Blvd (SR 518) & I-95 (NB Ramp),28.120544,-80.705354,"I-95, EAU GALLIE BLVD W"
0,BRE-0065,New Haven Ave (US 192) & Shoppes of W Melbourne,28.078853,-80.647173,W NEW HAVEN AVE
0,ORC-0455,John Young Parkway at Public Works,28.501234,-81.417483,"S JOHN YOUNG PKWY, 40TH ST"
0,2060,Lake Mary Blvd & 4th St,28.756491,-81.324031,"N 4TH ST, W LAKE MARY BLVD"
0,ORL-0654,SR 436 (Semoran Blvd) at Kalmia Dr,28.543125,-81.310602,"S SEMORAN BLVD, KALMIA DR"
0,ORC-0121,Goldenrod Rd (SR 551) & Lake Underhill Rd,28.5392,-81.2858,"S GOLDENROD RD, LAKE UNDERHILL RD"
0,1580,SR 436 at Plaza Ent (Bed and Bath/Northern Tool),28.6594,-81.33928,"PLAZA ENTRANCE, E SEMORAN BLVD"
0,D5I-0103,US 17/92 at Taylor Rd,28.999083,-81.302332,E TAYLOR RD
0,D5I-3055,Fairbanks Ave (SR 426) & Pennsylvania Ave-Orange Ave (SR 527),28.593121,-81.356796,"PENNSYLVANIA AVE S, W FAIRBANKS AVE, ORANGE AVE"
0,BRE-0129,Eau Gallie Blvd (SR 518) & Croton Rd,28.128805,-80.655046,"CROTON RD, EAU GALLIE BLVD W"
0,ORC-0508,Sand Lake Rd (SR 482) & Lilwill Ave,28.450292,-81.404313,"LILLWILL AVE, SAND LAKE RD"
0,BRE-0327,SR 519 (Fiske Blvd) at SB I-95,28.289228,-80.742902,"FISKE BLVD, I-95"
0,ORC-0069,SR 50 at CR 419 (Chuluota Rd) & East River Falcons Way,28.560676,-81.1296,"CHULUOTA RD, E COLONIAL DR"
0,OSC-2029,17/92 @ The Oaks Blvd,28.261769,-81.433955,"THE OAKS BLVD, S JOHN YOUNG PKWY"
0,ORL-0526,US 441 & Clarcona Ocoee Rd,28.61285,-81.43234,"N ORANGE BLOSSOM TRL, CLARCONA OCOEE RD"
0,OSC-3007,US 192/441 & New York Ave,28.245981,-81.283544,"CONNECTICUT AVE, MASSACHUSETTS AVE"
0,ORL-0556,Vineland Rd & Cheryl St,28.482393,-81.468783,VINELAND RD
0,1125,US-17/92 at Shepard Rd / Raven Ave,28.714883,-81.324425,"US-17-92, RAVEN AVE, SHEPARD RD"
0,BRE-1005,SR 520 (Willard St) at Delannoy Ave,28.356461,-80.725369,KING ST
0,ORL-0430,Edgewater Dr & Winter Park St,28.575304,-81.389518,"EDGEWATER DR, W WINTER PARK ST"
0,D5I-4108,Irlo Bronson Memorial Hwy (US 192) & Holopaw Rd,28.145076,-81.076161,"HOLOPAW RD, E IRLO BRONSON MEMORIAL HWY, TURN AROUND BAY RD"
0,ORL-0188,Orange Ave (SR 527) & Princeton St,28.57135,-81.372799,"N ORANGE AVE, E PRINCETON ST"
0,ORC-0149,International Dr & SR 528 EB Ramp,28.419292,-81.459873,"INTERNATIONAL DR, WESTWOOD BLVD"
0,ORL-0649,SR 50 (Colonial Dr) at Sheriffs Central Complex,28.552635,-81.410796,"N TEXAS AVE, W COLONIAL DR"
0,ORL-0051,Thornton Ave (SR 15 SB) at Central Blvd,28.542148,-81.364956,"S THORNTON AVE, E CENTRAL BLVD"
0,1900,CR427 -Ronald Reagan blvd @ Silkwood ct,28.731622,-81.311465,"N RONALD REAGAN BLVD, SILKWOOD CT"
0,1015,US 17/92 at SR 46 (1st St),28.811703,-81.273182,"N FRENCH AVE, W 1ST ST"
0,ORC-0204,US 441 at Rose Ave,28.619814,-81.442592,"ORANGE BLOSSOM TRL N, ROSE AVE"
0,ORL-0611,"S John Young Parkway, First Baptist Church",28.515542,-81.420359,"S JOHN YOUNG PKWY, CHANDLER ST"
0,BRE-0084,SR 501 & Dixon Blvd,28.373091,-80.755039,"CLEARLAKE RD, DIXON BLVD"
0,1095,US 17/92 & Senator Lane,28.744021,-81.296892,"S ORLANDO DR, BUSH BLVD"
0,2135,Longwood /Lake Mary Rd at Green Way,28.733888,-81.334228,"LONGWOOD LAKE MARY RD, GREENWAY BLVD"
0,BRE-0243,Grissom Pkwy at Kings Hwy,28.490792,-80.804256,"GRISSOM PKWY, KINGS HWY"
0,ORL-0209,SR 50 at Bennett Rd/ Rickenbacker,28.553473,-81.333428,"BENNETT RD, E COLONIAL DR, RICKENBACKER DR"
0,MRN-9016,US 441/US 301 & CR 329 (NE 130th St),29.33806,-82.151628,"US-301, CR-329"
0,VOL-0390,Nova Rd (SR 5A) & 15th St,29.244501,-81.063927,"N NOVA RD, 15TH ST"
0,OSC-4004,Osceola Pkwy @ Seralago,28.338338,-81.506059,"SERALAGO BLVD, W OSCEOLA PKWY"
0,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50"
0,BRE-0230,CR 509 (Wickham Rd) at SB I-95,28.230271,-80.719436,"I-95, N WICKHAM RD"
0,ORL-0070,SR 50 & Garland Ave,28.553107,-81.381826,"N GARLAND AVE, W COLONIAL DR"
0,2800,Towne Center Blvd at North Towne Rd,28.809512,-81.334898,"TOWNE CENTER BLVD, N TOWNE RD"
0,BRE-1015,SR 520 (W King St) at Blake Ave,28.355683,-80.738388,W KING ST
0,ORC-0640,Palm Pkwy at Daryl Carter Pkwy,28.398073,-81.489559,"PALM PKWY, DARYL CARTER PKWY"
0,VOL-0112,US 17/92 & Highbanks Rd,28.890201,-81.306794,"S CHARLES RICHARD BEALL BLVD, E HIGHBANKS RD"
0,BRE-0133,SR A1A @ Ocean Blvd,28.208521,-80.597207,"SR-A1A, OCEAN BLVD"
0,OCA-0207,SR 200 & SW 20 St,29.167397,-82.167316,"SW 20TH ST, SR-200"
0,1845,Broadway St (SR 426) & Lake Jessup Ave,28.67026,-81.21254,"S LAKE JESSUP AVE, W BROADWAY ST"
0,ORL-0023,Magnolia Ave & Livingston St,28.54753,-81.37674,"N ROSALIND AVE, E LIVINGSTON ST"
0,D5I-2000,US 17/92/15/600 at Greenwood/Mayo,28.636802,-81.359133,"N ORLANDO AVE, MAYO AVE, GREENWOOD RD"
0,BRE-5546,US 1 and SR 50/Cheney Hwy,28.5575,-80.797836,"S WASHINGTON AVE, S WASHINGTON AVE"
0,ORC-0019,Conroy Windermere @ Apopka Vineland Rd,28.493618,-81.508522,"S APOPKA VINELAND RD, CONROY WINDERMERE RD"
0,ORC-0040,Forest City Rd at Calumet Dr.,28.637801,-81.415185,"FOREST CITY RD, CALUMET DR"
0,ORL-0404,SR 50 (Colonial Dr) at Fairvilla Dr,28.552631,-81.432512,"FAIRVILLA RD, W COLONIAL DR"
0,VOL-0212,Dunlawton Ave (SR 421) & Spruce Creek Rd,29.1387,-80.9972,"DUNLAWTON AVE, SPRUCE CREEK RD"
0,ORL-0214,SR 50 (Colonial Dr) at Colonial Landing/Fashion square,28.553385,-81.340524,"FASHION SQ, E COLONIAL DR"
0,VOL-0174,Woodland Blvd (US 17/92) at Pennsylvania Ave,29.039058,-81.303766,W PENNSYLVANIA AVE
0,ORC-0053,SR 434 & Gemini Blvd/Corporate Blvd,28.6076,-81.2076,"ALAFAYA TRL N, GEMINI BLVD N"
0,ORL-0639,Universal Blvd & Hollywood Way,28.471618,-81.464774,"UNIVERSAL BLVD, HOLLYWOOD WAY"
0,OSC-3004,13th St (US 192/441) & Budinger Ave/Columbia Ave,28.2461,-81.3013,"BUDINGER AVE, 13TH ST"
0,ORL-0385,SR 435 (Kirkman Rd) at Conroy Rd,28.493928,-81.458969,"S KIRKMAN RD, CONROY RD"
0,ORC-0185,SR 416 & Mercy Drive,28.578062,-81.430824,"MERCY DR, SILVER STAR RD"
0,D5I-2040,SR 414 at Maitland Ave,28.63649,-81.365654,"MAITLAND AVE N, MAITLAND BLVD"
0,1540,SR-436 / Semoran Blvd / Altamonte Dr at Altamonte Mall Ent,28.663782,-81.376072,"VILLAGE GRN, E ALTAMONTE DR"
0,OSC-2028,US 17/92 (JYP) & Patrick St,28.289888,-81.416077,S JOHN YOUNG PKWY
0,ORC-0342,John Young Parkway at Deerfield Blvd,28.381249,-81.425469,"S JOHN YOUNG PKWY, BATTLES DR, DEERFIELD BLVD"
0,BRE-0276,Palm Bay Rd (CR 516) & I-95 NB Ramp,28.035312,-80.654136,"PALM BAY RD NE, I-95"
0,D5I-4010,SR50 (Colonial) at Blackwood Ave,28.551712,-81.529626,"BLACKWOOD AVE, W COLONIAL DR"
0,ORC-0125,Goldenrod Rd (SR 551) & Valencia College Ln,28.5538,-81.2859,"N GOLDENROD RD, VALENCIA COLLEGE LN"
0,1255,SR-434 / Alafaya Trl / Forest City Rd at Markham Woods Rd / Douglas Ave,28.68892,-81.3918,"MARKHAM WOODS RD, SR-434"
0,ORL-0786,Par St & I-4 EB Ramp,28.582264,-81.374537,"86, E PAR ST, PINEHURST AVE"
0,MEL-3078,Montreal Ave (SR 518 EB) & Pineapple Ave,28.130052,-80.625697,"PINEAPPLE AVE, MONTREAL AVE"
0,VOL-0142,3rd Ave (SR 44/A1A) at Horton St/Saxon Dr,29.027786,-80.896352,"SAXON DR, E 3RD AVE"
0,ORL-0002,Orange Ave & Amelia St,28.549375,-81.379144,"E AMELIA ST, N ORANGE AVE"
0,ORC-0634,US 441 at SR 91 (Turnpike) NB Exit Ramp,28.432819,-81.404681,"ORANGE BLOSSOM TRL S, 254"
0,BRE-1003,SR 520 (Willard St) at Brevard Ave,28.356448,-80.726225,KING ST
0,ORC-0373,Colonial Dr E at Woodburry Rd,28.565409,-81.194827,"WOODBURY RD, E COLONIAL DR"
0,OSC-1135,Narcoossee rd @ Rummell rd,28.267442,-81.241695,"S NARCOOSSEE RD, RUMMELL RD"
0,ORC-0432,Apopka Vineland at Boca Pointe Dr,28.414153,-81.503155,"S APOPKA VINELAND RD, BUENA VISTA WOODS BLVD"
0,VOL-0131,Ridgewood Ave (US 1) & SR 421 (Dunlawton Ave)/SR A1A,29.143248,-80.987346,"S RIDGEWOOD AVE, DUNLAWTON AVE"
0,ORL-0509,US 441/Orange Blossom Tr at All American Blvd,28.608655,-81.425738,"N ORANGE BLOSSOM TRL, WINTER ROSE DR"
0,1920,CR-427- Ronald Reagan blvd @ Longwood Hills Rd / Shomate Dr,28.713464,-81.34222,"N RONALD REAGAN BLVD, SHOMATE DR, LONGWOOD HILLS RD"
0,ORL-0457,John Young Pkwy (SR 423) at Shader Rd,28.585417,-81.416671,"N JOHN YOUNG PKWY, SHADER RD"
0,1470,SR 436 @ SR 434,28.665355,-81.418999,"SR-434, SEMORAN BLVD"
0,ORL-0559,Turkey Lake Rd & Wallace Rd,28.46243,-81.47491,"TURKEY LAKE RD, WALLACE RD"
0,ORC-0445,John Young Pkwy at Millenia Blvd,28.49422,-81.417444,"S JOHN YOUNG PKWY, MILLENIA BLVD"
0,ORL-0114,Paramore Ave & South St,28.53831,-81.389,"S PARRAMORE AVE, W SOUTH ST"
0,2545,Red Bug Lake Rd & Plaza Entrance,28.647657,-81.269811,RED BUG LAKE RD
0,ORL-0095,Washington St (SR 526) & SR 526 NB (Garland Ave),28.5439,-81.3818,"N GARLAND AVE, W WASHINGTON ST"
0,D5I-3070,Fairbanks Ave (SR 426) & Interlachen Ave (Pedestrian Crossing),28.594123,-81.348606,"E FAIRBANKS AVE, INTERLACHEN AVE S"
0,BRE-0365,I-95 & Pineda Causeway(NB Ramp),28.192625,-80.706911,"I-95, SR-404"
0,ORL-0027,Robinson St (SR 526) & Magnolia Ave,28.5457,-81.3775,"N MAGNOLIA AVE, MAGNOLIA BUS LN, E ROBINSON ST"
0,ORC-0602,NOBT at Overland Road,28.642868,-81.458241,"S ORANGE BLOSSOM TRL, OVERLAND RD"
0,ORC-0641,Narcoossee Rd at Tavistock Rd,28.372722,-81.244505,"NARCOOSSEE RD, EMERSON LAKE BLVD, TAVISTOCK LAKES BLVD"
0,BRE-0208,US 1 (N Cocoa Blvd) at Kings Hwy,28.490965,-80.775561,"N COCOA BLVD, KINGS HWY"
0,BRE-0285,Grissom Pkwy at Port St. John Pkwy,28.453907,-80.804524,"GRISSOM PKWY, PORT ST JOHN PKWY"
0,ORL-0107,Westmoreland Dr & Central Blvd,28.541979,-81.393154,"S WESTMORELAND DR, W CENTRAL BLVD"
0,ORL-0638,Universal Blvd & Tom Williams Way,28.477582,-81.462615,"MAJOR BLVD, UNIVERSAL BLVD"
0,ORC-0606,Universal Blvd & Destination Pkwy,28.428996,-81.444,"UNIVERSAL BLVD, DESTINATION PKWY"
0,1065,US-17/92 at Airport Blvd,28.769251,-81.280919,"S ORLANDO DR, W AIRPORT BLVD"
0,VOL-0366,New York Ave (SR 44) at Alabama Ave,29.028077,-81.301357,"S ALABAMA AVE, E NEW YORK AVE"
0,2020,Lake Mary Blvd & CR 427,28.760261,-81.265678,"N RONALD REAGAN BLVD, E LAKE MARY BLVD"
0,1345,SR 419/434 & Consolidated Services,28.704027,-81.288607,"CONSOLIDATED SERVICE, SR-419"
0,ORC-0265,Econlockhatchee at Millinokett Ln,28.560971,-81.253011,"ECONLOCKHATCHEE TRL N, MILLINOCKETT LN"
0,ORC-0175,John Young Pkwy at Old Winter Garden Rd,28.545822,-81.413675,"N JOHN YOUNG PKWY, OLD WINTER GARDEN RD"
0,ORL-0282,SR 527 (Orange Ave) at Grant St,28.516577,-81.376382,"ORANGE AVE S, GRANT ST W"
0,D5I-2030,US-17/92 at Magnolia Ave,28.615945,-81.365491,"ORLANDO AVE S, MAGNOLIA RD"
0,ORL-0643,Princeton St & Alden Rd,28.571508,-81.370937,"ALDEN RD, E PRINCETON ST"
0,BRE-0146,SR 514 (Malibar Rd) & I-95 NB Ramp,27.998535,-80.629751,"I-95, MALABAR RD NE"
0,BRE-0019,SR 520 (Merritt Island Cswy) at Sykes Creek Pkwy,28.357196,-80.683595,"SYKES CREEK PKWY, MERRITT ISLAND CSWY E"
0,ORC-0536,SR 535 (Apopka Vineland Rd) & Hotel Plaza Blvd,28.381918,-81.505416,"SR-535, HOTEL PLAZA BLVD"
0,ORC-0199,US 441 at 29th St,28.5127,-81.397,"S ORANGE BLOSSOM TRL, 29TH ST"
0,ORL-0375,International Dr & Oak Ridge Rd,28.472055,-81.450402,"INTERNATIONAL DR, W OAK RIDGE RD"
0,ORL-0240,SR 436 (Semoran Blvd) at Michigan St,28.514621,-81.310348,"SEMORAN BLVD S, E MICHIGAN ST"
0,ORL-0331,Conway Rd (SR 15) at Curry Ford Rd (SR 552),28.524261,-81.33104,"CONWAY RD S, CURRY FORD RD"
0,LKC-0182,SR 50 at Lake Blvd,28.54635,-81.659431,"LAKE BLVD, SR-50"
0,ORL-0281,SR 527 (Orange Ave) at Gore St,28.531152,-81.376518,"ORANGE AVE S, W GORE ST"
0,ORC-0359,Goldenrod Rd (SR 551) & Sun Vista Way,28.49256,-81.2853,"GOLDENROD RD S, SUN VISTA WAY"
0,ORL-0088,Amelia St & Hughey Ave,28.549419,-81.383036,"N HUGHEY AVE, W AMELIA ST"
0,ORL-0255,Gore St & Paramore Ave,28.531088,-81.388885,"S PARRAMORE AVE, W GORE ST"
0,1425,SR 436 & Line Dr,28.67281,-81.45965,"E SEMORAN BLVD, S LINE DR"
0,2160,Rinehart Rd & Primera Blvd,28.765251,-81.347117,"RINEHART RD, PRIMERA BLVD, FOUNTAIN PARKE BLVD"
0,1615,SR 436 & Lk Howell Rd,28.639303,-81.322336,"LAKE HOWELL RD, E SEMORAN BLVD"
0,ORC-0298,Orange Blossom Trail at 417 SB Ramp,28.375397,-81.404593,"ORANGE BLOSSOM TRL S, CENTRAL FLORIDA GREENEWAY"
0,ORL-0292,SR 527 (Orange Ave) at Miller St,28.523895,-81.376435,"ORANGE AVE S, W MILLER ST"
0,ORC-0124,Colonial Dr W at Good Homes Rd,28.55188,-81.504913,"GOOD HOMES RD, W COLONIAL DR"
0,ORL-0456,John Young Pkwy (SR 423) at SR 438 (Princeton St),28.5698,-81.4154,"N JOHN YOUNG PKWY, SR-438"
0,ORC-0071,Conroy Windermere Rd & Turkey Lake Rd,28.493675,-81.47525,"TURKEY LAKE RD, CONROY WINDERMERE RD"
0,ORL-0675,SR 435 (Kirkman Rd) at Metropolis Way,28.517457,-81.459149,"S KIRKMAN RD, METROPOLIS WAY"
0,ORL-0751,Adventure Way & Sapphire Falls,28.466017,-81.472034,ADVENTURE WAY
0,2175,Rinehart Rd & Postal Dist. Ctr.,28.779278,-81.347223,"RINEHART RD, OAKLAND HILLS CIR"
0,ORC-0058,Colonial Dr E at Dean Rd,28.569182,-81.244819,"DEAN RD N, E COLONIAL DR"
0,ORC-0441,Apopka Vineland Rd & Lake St,28.39136,-81.506162,"S APOPKA VINELAND RD, LAKE ST"
0,ORC-0094,Sand Lake Rd & Dr Phillips Blvd,28.449948,-81.488019,"DR PHILLIPS BLVD, W SAND LAKE RD"
0,BRE-0352,Grissom Pkwy at Curtis Blvd,28.477199,-80.804167,"GRISSOM PKWY, CURTIS BLVD"
0,VOL-0246,New York Ave (SR 44) at CR 4101 (Kepler Rd),29.0252,-81.2599,"S KEPLER RD, E NEW YORK AVE"
0,BRE-0139,New Haven Ave (US 192) & Windover Sq/Laila Ct,28.078781,-80.659252,"LAILA DR E, W NEW HAVEN AVE"
0,1385,SR 419/434  & Hammock Ln,28.690012,-81.209751,"HAMMOCK LN, SR-434"
0,2045,Lake Mary Blvd & College Dr,28.756442,-81.299075,"COLLEGE DR, W LAKE MARY BLVD"
0,ORL-0558,Vineland Rd & Lake Cane Dr,28.480814,-81.473629,"LAKE CANE DR, VINELAND RD"
0,ORC-0153,Sand Lake Rd (SR 482) & CR 423(John Young Pkwy),28.450333,-81.427668,"S JOHN YOUNG PKWY, W SAND LAKE RD"
0,LKC-0062,SR 50 at Greater Hills Blvd / Emil Jahna Rd,28.546597,-81.695225,"EMIL JAHNA RD, SR-50"
0,ORC-0134,Colonial Dr W at Hiawassee Rd,28.552073,-81.475874,"HIAWASSEE RD N, W COLONIAL DR"
0,1525,SR-436 @ Hattaway Dr/Festival Dr,28.662312,-81.382199,"HATTAWAY DR, E ALTAMONTE DR"
0,ORL-0672,Narcoossee Rd (SR 15) at Lee Vista Blvd,28.465966,-81.275898,"LEEVISTA BLVD, NARCOOSSEE RD"
0,BRE-1009,US 1 (N Cocoa Blvd) at Peachtree St,28.357724,-80.732523,PEACHTREE ST
0,ORC-0505,Ramps (Turnpike) at Consulate Dr (SB Off Ramp),28.433724,-81.410285,"CONSULATE DR, FLORIDA'S TPKE"
0,ORL-0060,Mills Ave at Mt Vernon St,28.550383,-81.364397,"MILLS AVE N, MT VERNON ST"
0,OSC-1041,WB Off Ramp (I-4) at CR 532(Champions Gate Blvd),28.261133,-81.614632,"I-4, CHAMPIONS GATE BLVD"
0,2780,Dog Track Rd  @  North Church,28.68483,-81.33772,DOG TRACK RD
0,1490,SR-436 at Lynchfield Ave / Frances Dr,28.661894,-81.39902,"SEMORAN BLVD, FRANCES DR"
0,ORC-0012,Aloma Ave (SR 426) & SR 551/Palmetto Ave,28.60903,-81.288609,"PALMETTO AVE, ALOMA AVE"
0,ORC-0478,World Center Dr (SR 536) & World Center Dr/World Gateway,28.357924,-81.504911,"WORLD GATEWAY DR, WORLD CENTER DR"
0,ORL-0005,Orange Ave & Anderson St,28.537016,-81.378673,"S ORANGE AVE, W ANDERSON ST"
0,ORL-0652,Universal Blvd SB & Universal Parking Exit,28.467406,-81.46504,UNIVERSAL BLVD
0,OCA-0067,US-301/441 / Pine Ave at US-27 / SR-500 / SR-492 / NW 10th St,29.19694,-82.14191,NW PINE AVE
0,1605,SR 436 at Red Bug Lk Rd,28.646802,-81.322997,"E SEMORAN BLVD, RED BUG LAKE RD"
0,MRN-9005,US 301 & SE 110 St,29.062477,-82.066396,"SE 110TH ST, US-441"
0,ORC-0261,US 441 at Deerfield Blvd,28.378726,-81.404521,"ORANGE BLOSSOM TRL S, DEERFIELD BLVD"
0,MRN-9999,SR-326 / Oak Rd / NE 70th St at NW 44th Ave,29.2667,-82.1971,"NW 44TH AVE, W HIGHWAY 326"
0,1055,US 17/92 at 27th St & Florida St,28.778439,-81.27502,"S ORLANDO DR, FLORIDA ST"
0,ORC-0502,Turkey Lake Rd at Hillenmeyer Way,28.428947,-81.475029,"TURKEY LAKE RD, HILLENMEYER WAY"
0,ORL-0785,SR 436 & Ross Entrance,28.52098,-81.31029,SEMORAN BLVD S
0,ORC-0106,Goldenrod Rd (SR 551) & SR 408 (EB Ramps),28.54026,-81.285872,"S GOLDENROD RD, EAST-WEST EXPY"
0,D5I-4020,SR50 (Colonial) at Maguire Rd/CR439,28.551626,-81.542078,"MAGUIRE RD, W COLONIAL DR"
0,D5I-3045,SR 426 & I-4 EB Ramp,28.593044,-81.38143,"I-4, W FAIRBANKS AVE"
0,OCA-0202,SR-200 / College Rd / SW 10th St at SW 35th Terr,29.15406,-82.18115,"SW 36TH AVE, SR-200"
0,OSC-1049,US 192 & Entry Point Blvd/Sherbeth Rd,28.335569,-81.591576,"ENTRY POINT BLVD, W IRLO BRONSON MEMORIAL HWY, SHERBERTH RD"
0,ORC-0621,Chickasaw Tl at SR 408 EB Ramp,28.544212,-81.27756,"CHICKASAW TRL S, EAST-WEST EXPY"
0,ORC-0066,Colonial Dr E at Murdock Blvd,28.569636,-81.232243,"MURDOCK BLVD, E COLONIAL DR"
0,1240,SR-434 / Alafaya Trl / Forest City Rd at Wekiva Springs Rd / Montgomery Rd,28.687275,-81.402952,"WEKIVA SPRINGS RD, SR-434, MONTGOMERY RD"
0,ORL-0112,Division Ave & South St,28.5383,-81.38491,"S DIVISION AVE, W SOUTH ST"
0,2330,Montgomery Rd  at Central Pkwy,28.67271,-81.4025,"MONTGOMERY RD, W CENTRAL PKWY"
0,D5I-4065,SR 50 & Remington Rd,28.547277,-81.642645,"REMINGTON RD, W COLONIAL DR"
0,ORC-0077,Conway Rd (SR 15) at Lake Margaret Dr,28.506016,-81.33089,"CONWAY RD S, LAKE MARGARET DR"
0,ORL-0462,SR 438 at Wal-Mart Ent,28.56974,-81.419357,PRINCETON ST
0,ORC-0655,US 192 at Secret Lake Dr,28.346952,-81.629585,W IRLO BRONSON MEMORIAL HWY
0,D5I-3005,US-17/92 / 15/600 (Orlando Ave.) at Webster Ave.,28.60393,-81.365146,"ORLANDO AVE N, W WEBSTER AVE"
0,ORC-0226,Sand Lake Rd (SR 482) & Voltaire Dr,28.4508,-81.3881,"VOLTAIRE DR, SAND LAKE RD"
0,ORL-0063,Robinson St (SR 526) & Summerlin Ave,28.5458,-81.3686,"N SUMMERLIN AVE, E ROBINSON ST"
0,1660,SR 46 @ Oregon st / wayside dr,28.811319,-81.341512,"WAYSIDE DR, SR-46"
0,2320,Maitland Ave  at Spring Lake Rd,28.647513,-81.36579,"MAITLAND AVE, SPRING LAKE RD"
0,D5I-4025,SR50 (Colonial) at Carter Rd,28.551113,-81.564752,"W COLONIAL DR, CARTER RD"
0,ORC-0355,Apopka Vineland Rd & Vinings Way Blvd,28.389646,-81.506308,"S APOPKA VINELAND RD, VINNINGS WAY BLVD"
0,ORL-0145,Columbia St & Bruton Blvd,28.52697,-81.42611,"BRUTON BLVD, HENTON LN, COLUMBIA ST"
0,ORL-0577,Vineland Rd & Hollywood Way,28.482863,-81.462204,"HOLLYWOOD WAY, VINELAND RD"
0,BRE-1019,SR 524 at London Blvd,28.396381,-80.770892,"SR-524, LONDON BLVD"
0,1495,SR-436 / Semoran Blvd / Altamonte Dr at Grace Blvd,28.661872,-81.397014,"GRACE BLVD, SEMORAN BLVD"
0,VOL-0263,Granada Blvd (SR 40) at I-95 (SB Off Ramp),29.256856,-81.116523,"W GRANADA BLVD, I-95"
0,ORC-0316,Conway Rd (SR 15) at Shennandoah Elem,28.483426,-81.330795,CONWAY RD S
0,2095,Lake Mary Blvd at I-4 EB Ramp,28.756217,-81.361287,"W LAKE MARY BLVD, 98"
0,ORC-0299,Orange Blossom Trail at 417 NB Ramp,28.371471,-81.404504,"ORANGE BLOSSOM TRL S, CENTRAL FLORIDA GREENEWAY"
0,OSC-1046,Old Lake Wilson Rd & Walmart,28.330995,-81.589259,N OLD LAKE WILSON RD
0,OSC-1083,JYP @ Osceola Pkwy,28.342289,-81.420094,"N JOHN YOUNG PKWY, W OSCEOLA PKWY"
0,OSC-1062,US 192 @ International Dr,28.332804,-81.520941,"INTERNATIONAL DR S, W IRLO BRONSON MEMORIAL HWY"
0,1105,US-17/92 at Weldon Blvd,28.735297,-81.305393,"US-17-92, WELDON BLVD, WELDON BLVD"
0,BRE-0029,SR 405 and Fox Lake Rd,28.585533,-80.847004,"SOUTH ST, FOX LAKE RD"
0,ORC-0065,SR 50 & SR 435,28.552359,-81.456542,"N KIRKMAN RD, W COLONIAL DR"
0,OSC-1036,Poinciana @ Old Tampa Hwy,28.258551,-81.486191,"S POINCIANA BLVD, OLD TAMPA HWY"
0,1155,US-17/92 @ SR 436,28.6606,-81.3417,"US-17-92, SR-436"
0,1090,US-17/92 at Eslinger Way,28.746805,-81.294226,"S ORLANDO DR, TROPIC PARK DR"
0,ORC-0092,SR 423 & Diplomat Cir,28.60765,-81.388654,"DIPLOMAT CIR, LEE RD"
0,2280,Douglas Ave @ Commerce Park Dr,28.68698,-81.39058,"DOUGLAS AVE, COMMERCE PARK DR"
0,BRE-0058,New Haven Ave (US 192)  Hollywood Blvd/Evans Rd,28.078875,-80.653529,"HOLLYWOOD BLVD, W NEW HAVEN AVE, EVANS RD"
0,2170,Rinehart Rd & Wallace Ct,28.774285,-81.347194,"RINEHART RD, WALLACE CT"
0,2540,Red Bug Lake Rd & Tuskawilla Rd,28.647665,-81.268068,"TUSKAWILLA RD, RED BUG LAKE RD"
0,ORC-0263,Kirkman Rd (SR 435) at SR 408 EB,28.548329,-81.457345,N KIRKMAN RD
0,OCA-0214,SR 40 & I-75 SB Ramp,29.18633,-82.18527,"W SILVER SPRINGS BLVD, I-75"
0,2725,Airport Blvd  @  Martin Luther King,28.78926,-81.29867,"W AIRPORT BLVD, COUNTRY CLUB RD, MARTIN LUTHER KING JR BLVD"
0,OCA-0071,US 27 & NW 28 St,29.215183,-82.144852,NW PINE AVE
0,1805,SR 426 & Loma Vista Place/Via Loma Place,28.623715,-81.246396,"SR-426, VIA LOMA DR"
0,ORC-0417,Colonial Dr E at Pebble Beach,28.56533,-81.173824,"PEBBLE BEACH BLVD, E COLONIAL DR"
